timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1728946100261,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,2
1728946100573,4,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,4,0,0
1728946100820,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,4,0,0
1728946101867,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946102023,4,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,1769,127,5,5,http://localhost:3000/usuarios,4,0,0
1728946102308,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946102620,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946102898,4,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,1769,127,5,5,http://localhost:3000/usuarios,4,0,0
1728946103900,2,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,1769,127,5,5,http://localhost:3000/usuarios,2,0,0
1728946104111,7,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,7,0,0
1728946104383,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946104706,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946104983,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946105904,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946106156,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946106443,4,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,4,0,0
1728946106794,3,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,1769,127,5,5,http://localhost:3000/usuarios,3,0,0
1728946107035,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946107933,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946108205,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946108492,3,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,1769,127,5,5,http://localhost:3000/usuarios,3,0,0
1728946108858,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946109045,7,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,6,0,0
1728946110038,4,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946110243,4,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,1769,127,5,5,http://localhost:3000/usuarios,4,0,0
1728946110551,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946110964,3,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,1769,127,5,5,http://localhost:3000/usuarios,3,0,0
1728946111068,3,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,1769,127,5,5,http://localhost:3000/usuarios,3,0,0
1728946112100,6,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,1769,127,5,5,http://localhost:3000/usuarios,6,0,0
1728946112336,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946112568,4,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,1769,127,5,5,http://localhost:3000/usuarios,4,0,0
1728946113025,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946113141,4,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,4,0,0
1728946114170,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946114404,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946114662,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946115062,3,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,1769,127,5,5,http://localhost:3000/usuarios,3,0,0
1728946115243,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946116239,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946116481,3,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946116765,3,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,1769,127,5,5,http://localhost:3000/usuarios,3,0,0
1728946117108,3,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946117279,7,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,7,0,0
1728946118256,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946118547,3,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,1769,127,5,5,http://localhost:3000/usuarios,3,0,0
1728946118772,6,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,6,0,0
1728946119190,6,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,1769,127,5,5,http://localhost:3000/usuarios,6,0,0
1728946119349,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946120301,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946120578,3,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946120860,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946121283,4,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,4,0,0
1728946121404,3,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946122311,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946122668,4,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,1769,127,5,5,http://localhost:3000/usuarios,4,0,0
1728946122868,6,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,6,0,0
1728946123296,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946123504,4,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,1769,127,5,5,http://localhost:3000/usuarios,4,0,0
1728946124382,7,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,1769,127,5,5,http://localhost:3000/usuarios,7,0,0
1728946124688,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946124891,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946125361,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946125550,4,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,4,0,0
1728946126436,3,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946126779,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946126957,3,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946127368,6,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,1769,127,5,5,http://localhost:3000/usuarios,6,0,0
1728946127590,4,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,1769,127,5,5,http://localhost:3000/usuarios,4,0,0
1728946128450,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946128856,6,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,6,0,0
1728946129029,3,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,1769,127,5,5,http://localhost:3000/usuarios,3,0,0
1728946129400,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946129664,3,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946130478,4,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,4,0,0
1728946130896,6,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,1769,127,5,5,http://localhost:3000/usuarios,6,0,0
1728946131105,7,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,7,0,0
1728946131430,4,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,1769,127,5,5,http://localhost:3000/usuarios,4,0,0
1728946131712,3,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,1769,127,5,5,http://localhost:3000/usuarios,2,0,0
1728946132559,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946132907,3,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946133161,4,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,1769,127,5,5,http://localhost:3000/usuarios,4,0,0
1728946133480,3,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946133783,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946134652,3,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946134958,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946135190,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946135599,4,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,1769,127,5,5,http://localhost:3000/usuarios,4,0,0
1728946135871,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946136663,4,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,1769,127,5,5,http://localhost:3000/usuarios,3,0,0
1728946137064,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946137250,3,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,1769,127,5,5,http://localhost:3000/usuarios,3,0,0
1728946137693,4,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,4,0,0
1728946137886,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946138761,2,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,2,0,0
1728946139135,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946139314,7,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,7,0,0
1728946139748,3,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,1769,127,5,5,http://localhost:3000/usuarios,3,0,0
1728946139904,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946140782,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946141151,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946141362,4,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,1769,127,5,5,http://localhost:3000/usuarios,4,0,0
1728946141808,3,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946141918,4,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,4,0,0
1728946142796,2,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,2,0,0
1728946143237,3,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,1769,127,5,5,http://localhost:3000/usuarios,3,0,0
1728946143462,6,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,6,0,0
1728946143887,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,1769,127,5,5,http://localhost:3000/usuarios,4,0,0
1728946143930,3,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,1769,127,5,5,http://localhost:3000/usuarios,3,0,0
1728946144851,6,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946145250,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946145614,2,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,1769,127,5,5,http://localhost:3000/usuarios,2,0,0
1728946145967,4,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,4,0,0
1728946145992,3,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946146877,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946147335,4,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,1769,127,5,5,http://localhost:3000/usuarios,4,0,0
1728946147683,6,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,6,0,0
1728946148013,3,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,1769,127,5,5,http://localhost:3000/usuarios,3,0,0
1728946148078,2,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,1769,127,5,5,http://localhost:3000/usuarios,2,0,0
1728946148887,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946149401,2,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,2,0,0
1728946149720,6,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946150074,2,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,2,0,0
1728946150130,4,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,4,0,0
1728946150916,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946151453,4,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,1769,127,5,5,http://localhost:3000/usuarios,4,0,0
1728946151741,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946152106,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946152206,6,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,1769,127,5,5,http://localhost:3000/usuarios,6,0,0
1728946152989,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946153549,3,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946153779,3,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,1769,127,5,5,http://localhost:3000/usuarios,3,0,0
1728946154157,4,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,4,0,0
1728946154263,4,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,4,0,0
1728946155059,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946155649,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,0
1728946155806,3,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946156227,4,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,1769,127,5,5,http://localhost:3000/usuarios,4,0,0
1728946156354,4,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,1769,127,5,5,http://localhost:3000/usuarios,4,0,0
1728946157068,4,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,1769,127,5,5,http://localhost:3000/usuarios,4,0,0
1728946157676,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946157907,3,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,1769,127,5,5,http://localhost:3000/usuarios,3,0,0
1728946158256,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946158457,3,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946159171,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946159774,8,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,1769,127,5,5,http://localhost:3000/usuarios,8,0,2
1728946159986,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946160316,5,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,1769,127,5,5,http://localhost:3000/usuarios,5,0,1
1728946160481,4,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,1769,127,5,5,http://localhost:3000/usuarios,4,0,1
1728946161247,6,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,1769,127,5,5,http://localhost:3000/usuarios,6,0,1
1728946161823,9,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,9,0,0
1728946162035,4,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-5,text,true,,1769,127,5,5,http://localhost:3000/usuarios,4,0,1
1728946162363,2,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-2,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,2,0,0
1728946162580,3,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-3,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,3,0,0
1728946163273,5,Buscar usuário por ID,200,OK,ServeRest Requisições Get (Stress Test) 2-4,text,true,,567,144,5,5,http://localhost:3000/usuarios/0uxuPY0cbmQhpEz1,5,0,0
1728946163840,10,Listar usuários cadastrados,200,OK,ServeRest Requisições Get (Stress Test) 2-1,text,true,,1769,127,5,5,http://localhost:3000/usuarios,10,0,0
